1015       MQCA      MQIACF_CHANNEL_ATTRS
1017       MQCA      MQIACF_ESCAPE_TYPE
1018       MQCA      MQIACF_ERROR_OFFSET
1020       MQCA      MQIACF_REASON_QUALIFIER
1021       MQCA      MQIACF_COMMAND
1022       MQCA      MQIACF_OPEN_OPTIONS
1070       MQCA      MQIACF_AUX_ERROR_DATA_INT_1
1071       MQCA      MQIACF_AUX_ERROR_DATA_INT_2
1072       MQCA      MQIACF_CONV_REASON_CODE
1073       MQCA      MQIACF_BRIDGE_TYPE
1074       MQCA      MQIACF_INQUIRY
1075       MQCA      MQIACF_WAIT_INTERVAL
1076       MQCA      MQIACF_OPTIONS
1077       MQCA      MQIACF_BROKER_OPTIONS
1079       MQCA      MQIACF_SEQUENCE_NUMBER
1080       MQCA      MQIACF_INTEGER_DATA
1081       MQCA      MQIACF_REGISTRATION_OPTIONS
1082       MQCA      MQIACF_PUBLICATION_OPTIONS
1083       MQCA      MQIACF_CLUSTER_INFO
1084       MQCA      MQIACF_Q_MGR_DEFINITION_TYPE
1085       MQCA      MQIACF_Q_MGR_TYPE
1086       MQCA      MQIACF_ACTION
1087       MQCA      MQIACF_SUSPEND
1088       MQCA      MQIACF_BROKER_COUNT
1089       MQCA      MQIACF_APPL_COUNT
1090       MQCA      MQIACF_ANONYMOUS_COUNT
1091       MQCA      MQIACF_REG_REG_OPTIONS
1092       MQCA      MQIACF_DELETE_OPTIONS
1093       MQCA      MQIACF_CLUSTER_Q_MGR_ATTRS
1093       MQCA      MQIACF_LAST_USED
1501       MQCA      MQIACH_FIRST
1501       MQCA      MQIACH_XMIT_PROTOCOL_TYPE
1502       MQCA      MQIACH_BATCH_SIZE
1503       MQCA      MQIACH_DISC_INTERVAL
1504       MQCA      MQIACH_SHORT_TIMER
1505       MQCA      MQIACH_SHORT_RETRY
1506       MQCA      MQIACH_LONG_TIMER
1507       MQCA      MQIACH_LONG_RETRY
1508       MQCA      MQIACH_PUT_AUTHORITY
1509       MQCA      MQIACH_SEQUENCE_NUMBER_WRAP
1510       MQCA      MQIACH_MAX_MSG_LENGTH
1511       MQCA      MQIACH_CHANNEL_TYPE
1512       MQCA      MQIACH_DATA_COUNT
1514       MQCA      MQIACH_MSG_SEQUENCE_NUMBER
1515       MQCA      MQIACH_DATA_CONVERSION
1516       MQCA      MQIACH_IN_DOUBT
1517       MQCA      MQIACH_MCA_TYPE
1523       MQCA      MQIACH_CHANNEL_INSTANCE_TYPE
1524       MQCA      MQIACH_CHANNEL_INSTANCE_ATTRS
1525       MQCA      MQIACH_CHANNEL_ERROR_DATA
1526       MQCA      MQIACH_CHANNEL_TABLE
1527       MQCA      MQIACH_CHANNEL_STATUS
1528       MQCA      MQIACH_INDOUBT_STATUS
1529       MQCA      MQIACH_LAST_SEQ_NUMBER
1529       MQCA      MQIACH_LAST_SEQUENCE_NUMBER
1531       MQCA      MQIACH_CURRENT_MSGS
1532       MQCA      MQIACH_CURRENT_SEQ_NUMBER
1532       MQCA      MQIACH_CURRENT_SEQUENCE_NUMBER
1534       MQCA      MQIACH_MSGS
1535       MQCA      MQIACH_BYTES_SENT
1536       MQCA      MQIACH_BYTES_RCVD
1536       MQCA      MQIACH_BYTES_RECEIVED
1537       MQCA      MQIACH_BATCHES
1538       MQCA      MQIACH_BUFFERS_SENT
1539       MQCA      MQIACH_BUFFERS_RCVD
1539       MQCA      MQIACH_BUFFERS_RECEIVED
1540       MQCA      MQIACH_LONG_RETRIES_LEFT
1541       MQCA      MQIACH_SHORT_RETRIES_LEFT
1542       MQCA      MQIACH_MCA_STATUS
1543       MQCA      MQIACH_STOP_REQUESTED
1544       MQCA      MQIACH_MR_COUNT
1545       MQCA      MQIACH_MR_INTERVAL
1562       MQCA      MQIACH_NPM_SPEED
1563       MQCA      MQIACH_HB_INTERVAL
1564       MQCA      MQIACH_BATCH_INTERVAL
1565       MQCA      MQIACH_NETWORK_PRIORITY
1565       MQCA      MQIACH_LAST_USED
2000       MQIA      MQIA_LAST
2000       MQIA      MQIA_USER_LIST
2001       MQCA      MQCA_APPL_ID
2001       MQCA      MQCA_FIRST
2001       MQRC      MQRC_ALIAS_BASE_Q_TYPE_ERROR
2002       MQCA      MQCA_BASE_Q_NAME
2002       MQRC      MQRC_ALREADY_CONNECTED
2003       MQCA      MQCA_COMMAND_INPUT_Q_NAME
2003       MQRC      MQRC_BACKED_OUT
2004       MQCA      MQCA_CREATION_DATE
2004       MQRC      MQRC_BUFFER_ERROR
2005       MQCA      MQCA_CREATION_TIME
2005       MQRC      MQRC_BUFFER_LENGTH_ERROR
2006       MQCA      MQCA_DEAD_LETTER_Q_NAME
2006       MQRC      MQRC_CHAR_ATTR_LENGTH_ERROR
2007       MQCA      MQCA_ENV_DATA
2007       MQRC      MQRC_CHAR_ATTRS_ERROR
2008       MQCA      MQCA_INITIATION_Q_NAME
2008       MQRC      MQRC_CHAR_ATTRS_TOO_SHORT
2009       MQCA      MQCA_NAMELIST_DESC
2009       MQRC      MQRC_CONNECTION_BROKEN
2010       MQCA      MQCA_NAMELIST_NAME
2010       MQRC      MQRC_DATA_LENGTH_ERROR
2011       MQCA      MQCA_PROCESS_DESC
2011       MQRC      MQRC_DYNAMIC_Q_NAME_ERROR
2012       MQCA      MQCA_PROCESS_NAME
2012       MQRC      MQRC_ENVIRONMENT_ERROR
2013       MQCA      MQCA_Q_DESC
2013       MQRC      MQRC_EXPIRY_ERROR
2014       MQCA      MQCA_Q_MGR_DESC
2014       MQRC      MQRC_FEEDBACK_ERROR
2015       MQCA      MQCA_Q_MGR_NAME
2016       MQCA      MQCA_Q_NAME
2016       MQRC      MQRC_GET_INHIBITED
2017       MQCA      MQCA_REMOTE_Q_MGR_NAME
2017       MQRC      MQRC_HANDLE_NOT_AVAILABLE
2018       MQCA      MQCA_REMOTE_Q_NAME
2018       MQRC      MQRC_HCONN_ERROR
2019       MQCA      MQCA_BACKOUT_REQ_Q_NAME
2019       MQRC      MQRC_HOBJ_ERROR
2020       MQCA      MQCA_NAMES
2020       MQRC      MQRC_INHIBIT_VALUE_ERROR
2021       MQCA      MQCA_USER_DATA
2021       MQRC      MQRC_INT_ATTR_COUNT_ERROR
2022       MQCA      MQCA_STORAGE_CLASS
2022       MQRC      MQRC_INT_ATTR_COUNT_TOO_SMALL
2023       MQCA      MQCA_TRIGGER_DATA
2023       MQRC      MQRC_INT_ATTRS_ARRAY_ERROR
2024       MQCA      MQCA_XMIT_Q_NAME
2024       MQRC      MQRC_SYNCPOINT_LIMIT_REACHED
2025       MQCA      MQCA_DEF_XMIT_Q_NAME
2025       MQRC      MQRC_MAX_CONNS_LIMIT_REACHED
2026       MQCA      MQCA_CHANNEL_AUTO_DEF_EXIT
2026       MQRC      MQRC_MD_ERROR
2027       MQCA      MQCA_ALTERATION_DATE
2027       MQRC      MQRC_MISSING_REPLY_TO_Q
2028       MQCA      MQCA_ALTERATION_TIME
2029       MQCA      MQCA_CLUSTER_NAME
2029       MQRC      MQRC_MSG_TYPE_ERROR
2030       MQCA      MQCA_CLUSTER_NAMELIST
2030       MQRC      MQRC_MSG_TOO_BIG_FOR_Q
2031       MQCA      MQCA_CLUSTER_Q_MGR_NAME
2031       MQRC      MQRC_MSG_TOO_BIG_FOR_Q_MGR
2032       MQCA      MQCA_Q_MGR_IDENTIFIER
2033       MQCA      MQCA_CLUSTER_WORKLOAD_EXIT
2033       MQRC      MQRC_NO_MSG_AVAILABLE
2034       MQCA      MQCA_CLUSTER_WORKLOAD_DATA
2034       MQRC      MQRC_NO_MSG_UNDER_CURSOR
2035       MQCA      MQCA_REPOSITORY_NAME
2035       MQRC      MQRC_NOT_AUTHORIZED
2036       MQCA      MQCA_REPOSITORY_NAMELIST
2036       MQRC      MQRC_NOT_OPEN_FOR_BROWSE
2037       MQCA      MQCA_CLUSTER_DATE
2037       MQRC      MQRC_NOT_OPEN_FOR_INPUT
2038       MQCA      MQCA_CLUSTER_TIME
2038       MQRC      MQRC_NOT_OPEN_FOR_INQUIRE
2039       MQCA      MQCA_CF_STRUC_NAME
2039       MQRC      MQRC_NOT_OPEN_FOR_OUTPUT
2040       MQCA      MQCA_QSG_NAME
2040       MQRC      MQRC_NOT_OPEN_FOR_SET
2041       MQCA      MQCA_IGQ_USER_ID
2041       MQCA      MQCA_LAST_USED
2041       MQRC      MQRC_OBJECT_CHANGED
2042       MQRC      MQRC_OBJECT_IN_USE
2043       MQRC      MQRC_OBJECT_TYPE_ERROR
2044       MQRC      MQRC_OD_ERROR
2045       MQRC      MQRC_OPTION_NOT_VALID_FOR_TYPE
